Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Bhutan,BTN,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3572.49593335108,3499.84063318671,3806.81788141025,4069.58060920728,4267.62826969315,4515.1624879166,4678.13261730203,4845.0562304959,5036.92830002019,5307.17297334098,5333.74561844816,5572.52805139595,5997.28945877021,6305.58528628673,6474.04712127149,6783.8823440419,7060.77306964015,8097.42022210721,8364.50636657112,8903.34924923898,9854.97088104115,10556.7500465153,10974.4516752461,11037.9275348552,11550.7158797469,12194.866392702,13104.9280965233,13450.4957202057,13812.3671108891,14505.2136796858,12937.9302731022,13423.4288725475,14033.6182889069,..
Bhutan,BTN,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,40.5643898393559,40.3161132775944,40.0574078635921,39.8952419797892,39.8387109810705,39.896474648053,40.0635419201752,40.2295652302102,40.3897508764664,40.5411057513658,40.6901097209885,40.838922860478,40.9881912771814,41.1366603042151,41.2790365051307,41.4150245763542,41.5438359437437,41.6629692311371,41.7680509416625,41.8632877642462,41.9527642486891,42.0343597555997,42.1063045990398,42.1584622165501,42.1863601076218,42.1924016775088,42.1779603546425,42.1420317260216,42.0835062059293,42.0013266961774,41.9186773201156,41.8207359391238,41.6606831469894,41.4311167771937,41.1536864076338,40.8147500834066,40.4128232129103,39.9383760160186,39.3860637090152,38.7752850312615,38.0888681504137,37.2863598537218,36.3758545379357,35.368098111174,34.2703975901205,33.257854770602,32.4553162636398,31.7256773816833,30.9937700891789,30.29372453605,29.6389241073738,29.0361200032804,28.5000045067188,28.021638426179,27.5487976620036,27.0265743184882,26.4602143481627,25.8207179666231,25.0857338932799,24.3031875318421,23.5262897634452,22.8027110438574,22.1431264417762,21.5352075024336
Bhutan,BTN,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.4,..,..,..,5.9,..,..,..,..,1.7,..,..,..,..,0.9,..,..,..,..,0,..
Bhutan,BTN,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.300138,0.486752,1.2364,1.86544,2.33744,2.8239,3.40713,3.76361,2.20481,2.2148,1.42177,1.14719,0.414153,0.364566,0.631824,1.31882
Bhutan,BTN,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,..,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,..,..
Bhutan,BTN,"International tourism, number of arrivals",ST.INT.ARVL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4800.00019073486,5199.99980926514,5400.00009536743,6199.99980926514,7199.99980926514,7599.99990463257,6400.00009536743,5599.99990463257,6300.00019073486,9199.99980926514,13600.0003814697,17299.9992370605,21000,28000,23000,41000,66000,105000,116000,133000,155000,210000,255000,274000,316000,29799.9992370605,..,..,..
Bhutan,BTN,"International tourism, number of departures",ST.INT.DPRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,72000,..,..,..,..
Bhutan,BTN,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.8,..,..,..,..,3.3,..,..,..,..,1.3,..
Bhutan,BTN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,3.596,3.792,3.999,4.217,4.446,4.687,4.94,5.207,5.487,5.781,6.089,6.413,6.754,7.11,7.484,7.876,8.288,8.717,9.168,9.639,10.132,10.646,11.184,11.745,12.332,12.941,13.577,14.24,14.929,15.645,16.388,17.161,17.962,18.791,19.649,20.537,21.456,22.401,23.377,24.383,25.418,26.48,27.57,28.688,29.835,30.965,31.712,32.469,33.236,34.01,34.793,35.585,36.371,37.149,37.918,38.678,39.428,40.167,40.895,41.612,42.316,43.008,43.686,44.35
Bolivia,BOL,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5149.00339290039,5308.93117883032,5287.21921001358,5403.28636302456,5545.77443276264,5695.83912167853,5834.21646266584,6011.70160704694,6200.28853904641,6114.51193484376,6155.80697143782,6149.65197439336,6193.10482645628,6250.90339429431,6399.50039351123,6567.64163149633,6763.48658456261,6949.49509173265,7250.28113241161,7366.39122764101,7541.36773913648,7801.82197888863,8066.86519740122,8475.83876007692,8796.49559521951,9079.79015096381,9321.59170111635,9566.12532714447,9822.95640539132,9895.42007535483,8910.58780838611,9342.97184427306,9565.3157259827,9668.95710190816
Bolivia,BOL,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,40.7997405270107,40.8082290374197,40.8177445928791,40.8664078129045,40.9649875920453,41.0679792944277,41.1562380695827,41.2406232578941,41.318555712087,41.3853085688275,41.4387467105568,41.4792075621973,41.5036784983283,41.4997832117242,41.4753683110397,41.4450241196183,41.4115042353632,41.3779519705469,41.3429952703476,41.3072198318118,41.272035813255,41.2373770689207,41.1974477215645,41.1460440282194,41.0868393926256,41.0264139951735,40.9630475884405,40.8976911651223,40.8269709667975,40.7438604984013,40.6518649752152,40.5443781003745,40.412498940079,40.2193137414153,39.9770527205784,39.7341366349415,39.4923778066523,39.2442224657961,38.9883742202177,38.729353798901,38.4507188464195,38.15850613829,37.8462568126155,37.4979215839286,37.124586831627,36.7322169030438,36.3409478224762,35.9581746841157,35.5774800156225,35.2058971373653,34.8456919775029,34.4884554717374,34.1377761349261,33.7908737768828,33.4329914731514,33.0737891966658,32.7262090689656,32.3860928744601,32.0466782488527,31.7083406408142,31.4020327472097,31.1219852986952,30.8275449091999,30.4869907917548
Bolivia,BOL,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.1,..,8.7,..,..,..,..,15.5,..,21.9,24.2,19,19.7,..,10.2,15.6,12.5,9.5,8.3,8.8,..,5.3,6.5,5.2,4.3,4.6,5.6,4.9,3.3,1.9,3.1,2,..,..
Bolivia,BOL,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0374142,0.0634205,0.0947711,0.138589,0.184726,0.350786,0.805148,0.959778,0.942298,0.710624,1.10983,1.44251,1.59263,1.64281,2.57235,3.34958,4.38026,6.39917,7.88672,9.44574,10.9975,..
Bolivia,BOL,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,..,..,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,..,..
Bolivia,BOL,"International tourism, number of arrivals",ST.INT.ARVL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,284000,313000,355000,387000,342000,319000,316000,334000,427000,480000,524000,521000,573000,594000,599000,679000,711000,798000,798000,871000,882000,961000,1109000,1142000,1239000,323299.987792969,..,..,..
Bolivia,BOL,"International tourism, number of departures",ST.INT.DPRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,249000,269000,285000,299000,253000,201000,222000,217000,304000,346000,386000,472000,526000,589000,518000,604000,775000,788000,837000,932000,965000,940000,997000,1060000,1160000,432000,..,..,..
Bolivia,BOL,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.7,11.7,11,10.8,10.2,11.4,9.6,8.6,5.6,6.6,4.5,..,..
Bolivia,BOL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,36.762,37.059,37.357,37.656,37.957,38.257,38.559,38.862,39.166,39.47,39.776,40.082,40.389,40.696,41.004,41.314,41.624,42.446,43.442,44.443,45.451,46.459,47.472,48.486,49.504,50.519,51.535,52.549,53.563,54.571,55.577,56.579,57.541,58.079,58.615,59.15,59.682,60.212,60.739,61.264,61.787,62.306,62.783,63.248,63.711,64.17,64.628,65.082,65.535,65.984,66.43,66.874,67.315,67.699,68.047,68.393,68.738,69.08,69.425,69.773,70.123,70.475,70.83,71.186
Bosnia and Herzegovina,BIH,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2422.37645915799,2191.9932245151,2159.61446016217,2290.78054887518,2668.0273732352,3103.80311510373,4593.48159649878,6059.50065557826,6950.78368075405,7543.03469901731,7901.33277165716,8062.7462230906,8461.0812451256,8819.06268263017,9469.45757352455,9955.19493423194,10587.8108249165,11348.3636328689,12161.8248678711,11996.1164567471,12311.610779477,12655.3683628978,12786.2678095451,13292.2582906168,13620.6770653773,14396.824585295,15048.6571029511,15721.8416841862,16515.14036913,17191.2893321712,16885.5072006445,18396.4690929752,19395.9271348867,19860.3408046966
Bosnia and Herzegovina,BIH,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,38.8077106216524,38.9812839796796,39.0010664167291,38.8599643471535,38.5929166493845,38.2183652162694,37.7395243131548,37.1554302693646,36.4755187054114,35.7357992942879,34.9744113644101,34.2280167970809,33.5121011713539,32.8004728197138,32.0664147165134,31.3164673092845,30.5584995612111,29.801083384159,29.0584266665957,28.3513115197631,27.7060564500383,27.1598508912777,26.7220759506347,26.359370034445,26.0358113595568,25.7236576369135,25.3989351457638,25.0579915771457,24.7187491913252,24.3799274283988,24.0272896142801,23.6856635570562,24.0682087115193,24.8083905056086,24.9434127256248,24.3237816978787,23.0668385814294,21.9787397832078,21.1609116661511,20.3892763183558,19.6244033163052,18.9032742366265,18.2465385705541,17.6623666240654,17.1573743742246,16.7052854250681,16.2646400624137,15.9795507619935,15.9219671696305,15.9462317065308,15.9283123349553,15.8164338697856,15.6332616113656,15.4070072398276,15.2099897299617,15.0945826774156,15.0226832282577,14.9797080081058,14.9585501020697,14.9405564863274,14.9240411251481,14.9193061450475,14.869276624144,14.7398000060732
Bosnia and Herzegovina,BIH,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3,..,..,0.2,..,..,0.1,..,..,..,0.1,..,..,..,..,..,..,..,..,..,..,..,..
Bosnia and Herzegovina,BIH,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.000649074,0.00162701,0.00508596,0.0358979,0.160276,0.334481,0.984428,2.11019,4.77411,7.52909,10.2559,11.4984,12.7897,14.2931,15.2155,18.0469,19.0748,20.4261,21.1505,22.295,23.3508,24.5891,27.319,28.5064
Bosnia and Herzegovina,BIH,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1028,1028,1028,1028,1028,1028,1028,1028,1028,1028,1028,1028,1028,1028,1028,1028,1028,1028,1028,1028,1028,1028,1028,1028,1028,1028,1028,1028,1028,1028,..,..
Bosnia and Herzegovina,BIH,"International tourism, number of arrivals",ST.INT.ARVL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,115000,148000,147000,171000,139000,160000,165000,190000,217000,256000,306000,322000,311000,365000,392000,439000,529000,536000,678000,778000,923000,1053000,1198000,197000,..,..,..
Bosnia and Herzegovina,BIH,"International tourism, number of departures",ST.INT.DPRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bosnia and Herzegovina,BIH,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bosnia and Herzegovina,BIH,Urban population (% of total population),SP.URB.TOTL.IN.ZS,19.04,19.686,20.437,21.209,22.004,22.817,23.652,24.509,25.387,26.283,27.201,28.094,28.875,29.666,30.471,31.288,32.118,32.957,33.808,34.67,35.543,36.282,36.607,36.933,37.261,37.589,37.919,38.25,38.583,38.915,39.249,39.578,39.887,40.196,40.506,40.817,41.13,41.442,41.755,42.069,42.384,42.698,43.014,43.33,43.648,43.965,44.282,44.601,44.92,45.239,45.558,45.878,46.199,46.519,46.84,47.173,47.518,47.876,48.245,48.626,49.02,49.425,49.841,50.269
Botswana,BWA,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10240.3397670429,10692.4052346887,10693.6214974496,10588.7158075975,10671.5894634715,11125.2071386879,11487.0244647571,12157.6850334669,11943.5613499924,12820.5085974069,12807.1165645177,12584.5631722793,13101.5156104559,13469.4743805201,13594.1620710417,13960.372244583,14846.4377559418,15400.8138090529,15582.0688871139,13105.9912416964,14138.2022225047,14805.1246713942,14498.6328111097,15804.3309506264,16385.8548816351,15287.9530632863,16060.2046199274,16376.9029238166,16717.7629580941,16891.9071536038,15134.7043992031,16663.8685441919,17298.2192333501,17471.3419555019
Botswana,BWA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,45.3580819105241,45.9876716834874,46.6099830732177,47.2238867406988,47.6720000640257,48.0577083059679,48.5383270563881,49.0090690977643,49.4562820193768,49.8688084535248,50.2127925422567,50.3492573728894,50.1240421543836,49.6381111486415,49.113935764952,48.6401851826412,48.2265376433034,47.8647232604019,47.5324760947217,47.2174858519786,46.9325687728837,46.7197559493949,46.6396418016077,46.6232274961182,46.5787366831336,46.5126347640101,46.4287213406684,46.3051097175344,46.1053603029323,45.8138039489241,45.4358041974723,44.9827029720756,44.4457114299691,43.8485523964079,43.2294155577038,42.5700327927475,41.8519001914776,41.1053420067508,40.3820258446657,39.7023040297761,39.0632052574878,38.4641557837144,37.8855464825538,37.3339880073142,36.8402197855397,36.4163646901137,36.0555938224823,35.7243373969294,35.4008080425642,35.0966106831782,34.8439723483379,34.6716809502366,34.5722020818456,34.4897211806548,34.3824510573575,34.2362813352499,34.045601212881,33.8295640009326,33.6186726936779,33.4117493628739,33.1708818953174,32.9147708855933,32.6030796533926,32.2156426115811
Botswana,BWA,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41.8,..,..,..,..,..,..,..,34.1,..,..,..,..,..,..,..,..,29.1,..,..,..,..,..,..,17.7,..,..,..,..,..,15.4,..,..,..,..,..,..,..,..
Botswana,BWA,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0869623,0.0960248,0.185224,0.456417,0.502343,0.589146,0.922338,1.05453,1.00856,1.53266,1.67228,2.64264,1.43086,1.74169,2.10301,3.58604,5.54838,4.53192,3.41216
Botswana,BWA,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,..,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,..,..
Botswana,BWA,"International tourism, number of arrivals",ST.INT.ARVL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,636000,656000,765000,940000,1039000,1306000,1451000,1485000,1592000,1727000,1684000,1642000,1965000,2344000,..,..,..,..,..,..,1660000,1712000,1775000,1830000,..,..,..,..,..
Botswana,BWA,"International tourism, number of departures",ST.INT.DPRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Botswana,BWA,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.8,..,..,..,..,..,..,..,..
Botswana,BWA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,3.06,3.097,3.134,3.171,3.318,3.839,4.437,5.124,5.912,6.81,7.834,8.998,9.695,10.381,11.11,11.884,12.705,13.572,14.489,15.457,16.479,17.552,19.489,21.723,24.139,26.724,29.483,32.401,35.467,38.648,41.933,45.292,46.443,47.286,48.133,48.981,49.83,50.677,51.525,52.372,53.219,54.062,54.57,55.029,55.488,55.944,56.4,57.928,59.444,60.937,62.412,63.865,64.768,65.572,66.368,67.155,67.933,68.7,69.446,70.172,70.877,71.56,72.224,72.867
Brazil,BRA,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12502.2479633803,12414.6451774964,12144.0084196426,12537.7855764253,13062.2356072613,13402.9104686685,13490.9008657806,13741.2033539879,13586.6914336684,13457.7746659903,13857.5931444346,13865.8590523631,14109.9318350184,14102.6954624345,14746.0296795594,15049.1448632499,15477.7387914319,16248.6586360958,16908.6340056308,16727.1640639524,17818.2462278421,18355.1805955181,18540.1373130215,18932.1233623612,18865.0061826586,18042.8093773062,17310.7362793512,17401.3227717581,17571.6710186094,17650.4413769944,16958.8963475485,17672.9168034655,18122.5746319169,18554.1053421197
Brazil,BRA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,44.0877414055324,44.2334730388355,44.3241837823675,44.3416672761642,44.2572349293169,44.0927394523624,43.8885740182521,43.6398484345986,43.3454814803953,43.0128485330288,42.6521285827132,42.269910457706,41.8663693063193,41.4440813241611,41.0009395353593,40.5444068043284,40.0895114824997,39.6397649546534,39.2026904149717,38.7911532050617,38.417579854734,38.0874071951239,37.7960420745248,37.5323336390095,37.2751677651842,37.0026112238266,36.7058822813302,36.3842739766648,36.0302081512421,35.6486108283004,35.2394638116541,34.7938483730787,34.3081434491389,33.7897202978714,33.250226151654,32.6958761709969,32.1285771499684,31.5509646830418,30.9750765119419,30.4027486761331,29.834014512896,29.274312442518,28.720169232053,28.1693617602759,27.6372709346875,27.1345482027451,26.6507789120262,26.178358751711,25.7060475895974,25.2305634522224,24.7547629557818,24.2822404155884,23.8132776565272,23.3430589570435,22.8980912851809,22.4977463982396,22.1115988160819,21.7477747291959,21.4398249331658,21.1451272278961,20.8347709462045,20.5406675785072,20.2713094652338,20.0031153422968
Brazil,BRA,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.9,24.4,30.6,29.9,25.8,12.3,19.9,22.4,20.4,24,..,23.3,22.1,..,14.7,16,16,14.3,15,..,13,11.7,12.6,11.1,10,8.3,7.9,6.5,6.1,..,5.3,4.5,3.7,3.3,3.9,4.7,5.3,5.3,5.4,2,5.8,3.5,..
Brazil,BRA,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.000584659,0.004034901,0.0574652,0.187747,0.409516,0.534956,1.72846,1.75095,2.55394,4.03572,5.26189,6.10683,7.27968,9.13182,9.71151,10.7622,11.9791,12.6354,13.2177,14.1218,15.1538,15.8622,17.4181,19.8363,21.527,22.9115
Brazil,BRA,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,..,1782,1761,1782,1782,1782,1782,1761,1782,1782,1782,1782,1761,1782,1782,1782,1782,1761,1782,1782,1782,1782,1761,1782,1782,1782,1782,1761,1782,1782,1782,1782,1761,1782,1782,1782,1782,1761,1782,1782,1782,1782,1761,1782,1782,1782,1782,1761,1761,1761,1761,1761,1761,1761,1761,1761,1761,1761,1761,1761,1761,1761,..,..
